"no_coverage","country","lon","lat"
"1","ES","0.076904296875","40.971603011346815"
"1","ES","-1.571044921875","37.91820060912576"
"1","ES","-2.625732421875","41.51680343533867"
"1","DZ","1.175537109375","36.19995755733082"
"1","ES","-3.812255859375","40.80549332287863"
"1","ES","-4.910888671875","38.83114929486112"
"1","ES","-3.680419921875","37.32648810547162"
"1","ES","1.746826171875","41.81226662020634"
"1","ES","-4.405517578125","37.518439730085646"
"1","ES","-3.790283203125","36.80048766056507"
"1","ES","-2.9553222656250004","40.43858534705454"
"1","ES","-5.042724609375","36.853251717941454"
"1","ES","-3.944091796875","42.25291725907091"
"1","ES","-2.384033203125","38.96795063899681"
"1","ES","-3.7683105468749996","39.80009543834965"
"1","ES","-0.5163574218750001","39.78321216027443"
"1","ES","-1.043701171875","40.12008986122502"
"1","ES","-4.471435546875","37.727279767089314"
"1","ES","0.692138671875","42.10637318182699"
"1","ES","-1.900634765625","41.975826737306896"
"1","ES","-2.999267578125","40.622291262579196"
"1","ES","-2.625732421875","42.10637318182699"
"1","ES","-2.779541015625","40.52215046539367"
"1","ES","-3.790283203125","41.959489575237555"
"1","ES","-5.064697265625","36.71246673861977"
"1","ES","0.802001953125","40.67230545080072"
"1","ES","-0.538330078125","39.78321216027443"
"1","ES","-1.614990234375","37.91820060912576"
"1","ES","1.527099609375","41.45096087858958"
"1","DZ","3.7243652343750004","36.39475619680452"
"1","ES","-1.2414550781249998","40.988191041999"
"1","ES","-3.0432128906249996","41.23651067913369"
"1","ES","-4.185791015625","40.47202387683469"
"1","ES","-4.822998046875001","41.66470450700676"
"1","ES","-1.021728515625","39.98553789620646"
"1","ES","1.636962890625","41.84501214924693"
"1","ES","-3.680419921875","37.41379984236999"
"1","ES","0.49438476562500006","41.91045295307337"
"1","ES","-1.461181640625","41.137295539252285"
"1","ES","-4.625244140625","40.45530669209408"
"1","ES","-4.888916015625","39.88444965995798"
"1","ES","-3.636474609375","39.25777763417702"
"1","ES","-3.570556640625","42.12267262717617"
"1","ES","-2.2082519531249996","38.33303830990123"
"1","DZ","2.8894042968749996","36.19995755733082"
"1","ES","-4.251708984375","41.38505142724361"
"1","ES","-3.9660644531249996","41.54969962229724"
"1","ES","-0.296630859375","39.25777763417702"
"1","ES","-4.295654296875001","37.588118257261016"
"1","ES","-4.603271484375","40.43858534705454"
"1","ES","-3.8122558593749996","39.935012441941815"
"1","ES","-1.461181640625","41.87774092757099"
"1","ES","0.274658203125","41.36856361438471"
"1","ES","-2.362060546875","38.36750164135138"
"1","ES","-4.405517578125","40.01920078897608"
"1","ES","-4.339599609374999","38.96795063899681"
"1","DZ","2.208251953125","36.19995755733082"
"1","ES","-4.493408203125001","39.512516499578055"
"1","ES","-4.888916015625","40.58892764927394"
"1","ES","1.395263671875","41.73032952724247"
"1","ES","-4.273681640625","40.27114316659237"
"1","ES","-2.362060546875","38.401948569634214"
"1","DZ","1.7248535156249998","36.37706733686381"
"1","ES","-1.922607421875","37.0464083932161"
"1","ES","-0.736083984375","41.69752538760397"
"1","ES","-1.395263671875","40.38839635404193"
"1","ES","-3.3068847656249996","37.43124999341681"
"1","ES","-4.273681640624999","41.38505142724361"
"1","DZ","2.362060546875","36.60670838220972"
"1","ES","-3.702392578125","37.39634562498043"
"1","ES","-3.6145019531249996","39.25777763417702"
"1","DZ","1.417236328125","36.39475619680452"
"1","ES","-3.680419921875","36.87083165005701"
"1","ES","-0.296630859375","38.625453458424474"
"1","ES","2.625732421875","42.10637318182699"
"1","ES","-2.5598144531250004","37.53586546904481"
"1","ES","-3.3947753906249996","38.401948569634214"
"1","ES","-2.669677734375","40.622291262579196"
"1","ES","-2.0764160156249996","40.10328539395856"
"1","ES","-4.449462890625","37.692513845717606"
"1","ES","-2.5158691406249996","40.220829453493806"
"1","ES","0.40649414062499994","40.838748616860215"
"1","ES","-1.966552734375","41.137295539252285"
"1","ES","-1.043701171875","39.935012441941815"
"1","DZ","1.636962890625","36.09349887240286"
"1","ES","1.614990234375","41.84501214924693"
"1","ES","-3.5485839843749996","42.041133485564124"
"1","ES","1.549072265625","41.4344897863724"
"1","ES","1.395263671875","41.51680343533867"
"1","ES","-2.779541015625","41.20345567001873"
"1","ES","-3.416748046875","41.94314822367177"
"1","ES","-3.812255859375","41.69752538760397"
"1","ES","-3.262939453125","37.657731616834624"
"1","ES","-1.614990234375","37.93553255111769"
"1","ES","-3.065185546875","41.21998526286659"
"1","ES","-2.010498046875","40.52215046539367"
"1","ES","-3.724365234375","37.43124999341681"
"1","ES","-3.504638671875","41.566141441896654"
"1","ES","-2.252197265625","38.384727156179196"
"1","ES","-3.768310546875","37.39634562498043"
"1","ES","0.12084960937500001","42.20410696958881"
"1","ES","-2.801513671875","40.52215046539367"
"1","ES","-2.120361328125","42.090069544748026"
"1","ES","-4.141845703125","42.1552589417225"
"1","ES","-2.625732421875","37.53586546904481"
"1","ES","1.6369628906249998","41.86137863238064"
"1","DZ","0.758056640625","36.07574171432409"
"1","ES","-2.449951171875","38.26406245618021"
"1","ES","-1.966552734375","40.87198723550495"
"1","ES","-4.581298828125","42.25291725907091"
"1","ES","3.131103515625","39.71563761708012"
"1","DZ","3.878173828125","36.39475619680452"
"1","ES","0.010986328125","42.12267262717617"
"1","ES","-2.208251953125","38.07404094808524"
"1","ES","-2.669677734375","42.073761716181735"
"1","ES","-1.109619140625","38.67693293076353"
"1","ES","-2.625732421875","42.171545810441806"
"1","ES","-3.6145019531250004","38.48799409611199"
"1","ES","-3.087158203125","37.011325436763826"
"1","ES","2.010498046875","41.795887574831475"
"1","ES","-3.8781738281249996","38.72837540415917"
"1","ES","-4.493408203125","37.08147514220075"
"1","ES","-2.867431640625","40.55554738253778"
"1","ES","-4.273681640625","37.29153496522737"
"1","ES","2.669677734375","42.1552589417225"
"1","ES","-4.844970703125","41.66470450700676"
"1","ES","-0.5603027343750001","42.073761716181735"
"1","ES","-1.043701171875","40.10328539395856"
"1","DZ","1.285400390625","36.3416775464034"
"1","ES","1.5710449218750002","41.84501214924693"
"1","ES","-1.9885253906250002","38.00481945538502"
"1","ES","-3.548583984375","42.057449696372"
"1","ES","-2.186279296875","37.675124769392205"
"1","ES","-3.328857421875","41.35207162212639"
"1","ES","-3.3947753906249996","40.30466486299902"
"1","ES","-4.537353515625","40.220829453493806"
"1","ES","-3.109130859375","40.23760484645008"
"1","ES","-3.8342285156250004","41.401535060397215"
"1","ES","-4.405517578125","37.4835760417999"
"1","ES","-3.746337890625","39.80009543834965"
"1","DZ","2.4279785156250004","36.09349887240286"
"1","ES","-4.031982421874999","39.172658154637446"
"1","ES","-0.29663085937500006","38.71123202494018"
"1","ES","-4.185791015625","41.81226662020634"
"1","ES","-3.1091308593750004","41.54969962229724"
"1","ES","-4.691162109375","37.2565655785865"
"1","ES","-2.603759765625","41.76311692371352"
"1","ES","-2.5817871093750004","37.53586546904481"
"1","ES","-3.218994140625","38.91668102155377"
"1","ES","-3.812255859374999","40.838748616860215"
"1","ES","-2.120361328125","40.10328539395856"
"1","ES","-3.416748046875","40.204049905825556"
"1","ES","-2.230224609375","38.745514670733705"
"1","ES","0.8020019531250001","40.722282152041345"
"1","ES","-5.020751953125","37.709898845164766"
"1","ES","-2.208251953125","40.28790609296503"
"1","DZ","1.7907714843750002","36.3416775464034"
"1","ES","-0.736083984375","41.68111703978626"
"1","ES","-4.493408203125","40.12008986122502"
"1","ES","1.6369628906249998","41.87774092757099"
"1","ES","-2.340087890625","38.694084533625"
"1","ES","-2.010498046875","36.958670625491294"
"1","ES","-3.460693359375","41.631866887682655"
"1","ES","-4.713134765625","38.246808248089046"
"1","ES","-0.31860351562499994","41.35207162212639"
"1","ES","-2.164306640625","41.12074506833797"
"1","ES","-3.153076171875","41.975826737306896"
"1","ES","-1.6369628906250002","41.23651067913369"
"1","ES","-2.7355957031249996","40.93841443553153"
"1","ES","-3.240966796875","41.02135458708634"
"1","ES","1.988525390625","42.1552589417225"
"1","DZ","3.9001464843749996","36.35937445313936"
"1","ES","-0.076904296875","40.755579121875044"
"1","ES","-1.9006347656250002","40.58892764927394"
"1","ES","-4.207763671875","37.4835760417999"
"1","ES","-0.428466796875","38.84826387414438"
"1","ES","0.450439453125","41.9268026828648"
"1","DZ","1.461181640625","36.323976617429835"
"1","ES","-1.9226074218749998","41.54969962229724"
"1","ES","1.285400390625","41.46742778989264"
"1","ES","-0.538330078125","42.073761716181735"
"1","ES","2.9553222656249996","41.76311692371352"
"1","ES","-2.318115234375","37.588118257261016"
"1","DZ","0.911865234375","36.11125201925895"
"1","ES","-0.692138671875","40.00237141721941"
"1","ES","0.05493164062499999","40.988191041999"
"1","ES","-2.054443359375","37.41379984236999"
"1","ES","-2.669677734375","41.81226662020634"
"1","ES","-5.020751953124999","36.67723009776489"
"1","ES","-4.888916015625","38.77978086376416"
"1","ES","-1.373291015625","39.189690305241136"
"1","DZ","3.636474609375","36.057980545822254"
"1","ES","-2.449951171875","42.25291725907091"
"1","DZ","2.120361328125","36.16448738452006"
"1","ES","-2.427978515625","41.59901253188658"
"1","ES","1.5490722656250002","41.61544180170178"
"1","ES","-0.845947265625","39.32579890153912"
"1","ES","-2.186279296875","40.32141947629148"
"1","ES","-4.273681640625","37.309013566490584"
"1","ES","-4.010009765625","39.206718328999855"
"1","ES","-4.757080078125001","37.709898845164766"
"1","ES","-4.493408203125001","39.495562843635824"
"1","ES","-2.208251953125","37.2565655785865"
"1","ES","-4.691162109375","42.236651356118244"
"1","ES","-3.416748046875","41.61544180170178"
"1","DZ","3.636474609375","36.58906786728443"
"1","ES","-2.032470703125","40.58892764927394"
"1","ES","1.5710449218749998","41.86137863238064"
"1","ES","-3.9440917968749996","39.444677063693995"
"1","ES","-0.736083984375","39.90130806741598"
"1","ES","-4.888916015625","42.041133485564124"
"1","ES","-2.625732421875","40.37165837171382"
"1","ES","-2.2302246093750004","42.12267262717617"
"1","ES","-2.406005859375","40.12008986122502"
"1","ES","-4.053955078125001","41.46742778989264"
"1","ES","-4.251708984375001","37.41379984236999"
"1","ES","-4.427490234375001","37.53586546904481"
"1","ES","0.40649414062499994","40.87198723550495"
"1","ES","-3.284912109375","41.05450144162682"
"1","ES","-4.515380859375","37.08147514220075"
"1","ES","2.340087890625","41.713929550181646"
"1","ES","-4.625244140625","39.07037861567813"
"1","ES","-1.571044921875","41.483890519982985"
"1","ES","-0.8679199218749999","37.588118257261016"
"1","ES","-2.9113769531249996","38.246808248089046"
"1","ES","0.49438476562500006","41.89409903455557"
"1","ES","-4.383544921874999","38.96795063899681"
"1","ES","-1.2414550781249998","40.971603011346815"
"1","ES","-3.460693359375","41.45096087858958"
"1","ES","-3.790283203125","40.82212305410941"
"1","ES","-2.955322265625","40.88860029069413"
"1","ES","-4.910888671875","40.622291262579196"
"1","ES","-2.691650390625","37.64033438869254"
"1","ES","-4.559326171875","36.94111092415822"
"1","ES","-1.9226074218750002","39.59722272764313"
"1","ES","0.8239746093749999","41.20345567001873"
"1","DZ","3.548583984375001","36.11125201925895"
"1","ES","-4.251708984375","40.23760484645008"
"1","ES","-4.097900390625","41.269548980650846"
"1","ES","-2.2082519531249996","42.12267262717617"
"1","ES","-1.043701171875","39.951858408134946"
"1","DZ","1.461181640625","36.288562695874134"
"1","ES","-4.603271484375","40.722282152041345"
"1","ES","1.109619140625","41.30257057203537"
"1","ES","-1.2194824218750002","40.988191041999"
"1","ES","-4.097900390625","41.18692190091063"
"1","ES","-1.153564453125","40.988191041999"
"1","ES","1.5051269531250002","42.024813084004805"
"1","ES","-4.097900390625","41.15384183520319"
"1","ES","-3.7023925781250004","39.732537466608626"
"1","ES","-2.5598144531250004","37.55328713699967"
"1","ES","-4.427490234375","40.988191041999"
"1","ES","-2.4499511718750004","38.35027202573134"
"1","ES","-2.493896484375","42.171545810441806"
"1","ES","-0.845947265625","41.38505142724361"
"1","ES","-3.680419921875","39.71563761708012"
"1","ES","-4.559326171875","38.33303830990123"
"1","ES","1.263427734375","41.566141441896654"
"1","ES","-2.120361328125","40.38839635404193"
"1","ES","-2.054443359375","39.63107625265483"
"1","ES","-1.7468261718749998","41.9268026828648"
"1","ES","-2.274169921875","38.401948569634214"
"1","ES","-4.888916015625","40.63896682325716"
"1","ES","-3.856201171875","38.72837540415917"
"1","ES","-2.076416015625","40.086476774885625"
"1","ES","-1.219482421875","41.004774900692084"
"1","ES","-2.8674316406250004","41.94314822367177"
"1","ES","-4.537353515625","41.566141441896654"
"1","ES","-1.944580078125","40.73893272030042"
"1","ES","1.285400390625","41.73032952724247"
"1","ES","-4.339599609375","39.002109784075145"
"1","ES","-4.251708984375","37.18657808806519"
"1","ES","0.296630859375","41.46742778989264"
"1","ES","-4.251708984375","37.0990024371286"
"1","ES","0.032958984375","40.838748616860215"
"1","ES","-4.669189453125","38.056741709394856"
"1","ES","-4.185791015625","41.82864147843373"
"1","ES","-3.109130859375","40.5054457638699"
"1","ES","-2.098388671875","42.090069544748026"
"1","ES","-4.866943359375","36.853251717941454"
"1","ES","-1.9226074218749998","40.73893272030042"
"1","ES","-2.625732421875","41.68111703978626"
"1","ES","-3.768310546875","41.58257907852257"
"1","ES","-1.571044921875","37.93553255111769"
"1","ES","1.7248535156249998","41.66470450700676"
"1","ES","-3.328857421875","39.444677063693995"
"1","ES","0.867919921875","42.22038125954715"
"1","ES","-3.175048828125","38.93377501330977"
"1","ES","-1.417236328125","39.7663247386586"
"1","ES","-3.966064453125","39.189690305241136"
"1","ES","-3.416748046875","36.73007900221965"
"1","ES","1.9006347656250002","42.236651356118244"
"1","DZ","1.724853515625","36.25313269469785"
"1","ES","-2.296142578125","38.384727156179196"
"1","ES","-3.284912109375","40.13689017626534"
"1","ES","-4.163818359375","41.20345567001873"
"1","DZ","2.8015136718749996","36.18222447852305"
"1","DZ","1.483154296875","36.3416775464034"
"1","ES","-3.922119140625","39.64799680624749"
"1","ES","-2.274169921875","38.505190889229596"
"1","ES","1.109619140625","41.81226662020634"
"1","ES","-0.911865234375","37.970184177231616"
"1","ES","-2.603759765625","41.137295539252285"
"1","ES","-3.262939453125","36.88840753745855"
"1","ES","-4.010009765625","38.98503227187443"
"1","ES","-0.9777832031250001","40.622291262579196"
"1","ES","-2.6696777343750004","37.37888734192073"
"1","ES","-3.3728027343749996","39.63107625265483"
"1","ES","0.9338378906249999","41.21998526286659"
"1","ES","-3.7463378906249996","40.15368633866139"
"1","ES","-4.031982421875","38.00481945538502"
"1","ES","-3.1750488281250004","40.705627417461386"
"1","ES","-3.021240234375","36.80048766056507"
"1","ES","-2.889404296875","39.03625244435651"
"1","ES","-2.164306640625","37.692513845717606"
"1","ES","1.351318359375","41.54969962229724"
"1","ES","1.131591796875","41.68111703978626"
"1","ES","-1.9226074218750002","40.988191041999"
"1","ES","-3.328857421875","38.59111326262075"
"1","ES","-2.3181152343750004","42.00848849194222"
"1","ES","2.7795410156250004","39.85072040685004"
"1","ES","-2.889404296875","38.694084533625"
"1","ES","-3.109130859375","40.48873690088868"
"1","ES","-3.5485839843750004","38.57393700211938"
"1","ES","-3.790283203125","41.54969962229724"
"1","ES","-4.779052734375","39.32579890153912"
"1","ES","-2.032470703125","40.0696640044274"
"1","ES","-0.802001953125","42.12267262717617"
"1","ES","1.351318359375","41.51680343533867"
"1","ES","-0.7580566406249999","41.713929550181646"
"1","ES","-2.318115234375","39.935012441941815"
"1","ES","-1.8347167968749998","41.23651067913369"
"1","ES","-4.361572265625","39.002109784075145"
"1","ES","0.032958984375","40.65563821945469"
"1","ES","1.571044921875","41.4344897863724"
"1","ES","-4.888916015625","37.11652567807595"
"1","ES","2.581787109375","42.041133485564124"
"1","ES","-2.9113769531250004","40.95501080907676"
"1","ES","-4.581298828125","42.236651356118244"
"1","ES","-4.361572265625","36.94111092415822"
"1","ES","-1.263427734375","39.78321216027443"
"1","ES","0.802001953125","40.65563821945469"
"1","ES","-2.889404296875","38.71123202494018"
"1","ES","-0.230712890625","40.772221356403094"
"1","DZ","1.527099609375","36.323976617429835"
"1","ES","-0.582275390625","39.172658154637446"
"1","ES","-4.185791015625","37.50100992078313"
"1","ES","2.054443359375","42.13896788055455"
"1","ES","-2.186279296875","40.30466486299902"
"1","ES","-2.6696777343750004","40.971603011346815"
"1","ES","-3.284912109375","39.88444965995798"
"1","ES","-4.559326171875","39.121536946817415"
"1","ES","-3.0212402343749996","42.25291725907091"
"1","ES","-3.109130859375","37.011325436763826"
"1","ES","-3.9001464843750004","39.58028975715459"
"1","ES","-2.230224609375","39.54641140255015"
"1","ES","1.790771484375","42.22038125954715"
"1","ES","-3.021240234375","41.77950434257734"
"1","ES","-2.252197265625","39.56335264863388"
"1","ES","-1.988525390625","40.88860029069413"
"1","ES","-4.691162109375","36.958670625491294"
"1","DZ","1.7028808593750002","36.37706733686381"
"1","ES","-4.119873046875","39.03625244435651"
"1","ES","-4.757080078125001","40.78885942352399"
"1","ES","-4.669189453125","39.308799779710654"
"1","ES","-3.131103515625","41.08763160293221"
"1","ES","-4.361572265625","40.30466486299902"
"1","ES","-2.427978515625","37.18657808806519"
"1","ES","-4.493408203125","37.53586546904481"
"1","DZ","1.043701171875","36.09349887240286"
"1","ES","-4.361572265624999","41.54969962229724"
"1","ES","1.614990234375","41.87774092757099"
"1","ES","-0.032958984375","40.60561153779342"
"1","ES","-2.362060546875","41.20345567001873"
"1","ES","1.065673828125","41.82864147843373"
"1","ES","-3.8562011718749996","37.43124999341681"
"1","ES","0.845947265625","40.68896851692565"
"1","ES","-2.142333984375","38.72837540415917"
"1","DZ","3.614501953125","36.057980545822254"
"1","ES","-4.119873046875","42.171545810441806"
"1","ES","-1.3732910156249998","41.86137863238064"
"1","ES","3.065185546875","41.89409903455557"
"1","ES","-2.867431640625","42.171545810441806"
"1","ES","2.076416015625","41.82864147843373"
"1","ES","-0.230712890625","38.694084533625"
"1","DZ","0.9777832031250001","36.270849704848395"
"1","ES","-3.087158203125","40.52215046539367"
"1","ES","-1.219482421875","40.971603011346815"
"1","ES","-3.482666015625","42.12267262717617"
"1","ES","1.8566894531250002","42.22038125954715"
"1","ES","-4.888916015624999","41.89409903455557"
"1","ES","0.604248046875","41.975826737306896"
"1","ES","-2.823486328125","40.538851005076836"
"1","ES","-4.229736328125001","37.32648810547162"
"1","ES","-4.976806640625","42.041133485564124"
"1","ES","0.560302734375","41.81226662020634"
"1","ES","-0.010986328125","41.959489575237555"
"1","ES","-3.856201171875","37.848831996146686"
"1","ES","-2.691650390625","40.80549332287863"
"1","ES","-4.405517578125","40.28790609296503"
"1","ES","-3.7902832031249996","37.37888734192073"
"1","DZ","3.548583984375","36.323976617429835"
"1","ES","-1.461181640625","39.54641140255015"
"1","ES","-3.9221191406250004","39.66491321994693"
"1","ES","-3.3947753906250004","36.69485043688824"
"1","ES","1.724853515625","41.59901253188658"
"1","ES","-2.208251953125","40.82212305410941"
"1","ES","-0.758056640625","40.60561153779342"
"1","DZ","1.746826171875","36.55377473943434"
"1","ES","1.636962890625","41.66470450700676"
"1","ES","-2.911376953125","41.975826737306896"
"1","ES","-2.537841796875","40.52215046539367"
"1","ES","-3.702392578125","37.41379984236999"
"1","ES","-1.263427734375","39.61415155963188"
"1","ES","1.614990234375","41.631866887682655"
"1","ES","-1.087646484375","38.43637909011187"
"1","ES","-3.306884765625","40.15368633866139"
"1","ES","-4.581298828125001","41.975826737306896"
"1","ES","0.7800292968749999","41.15384183520319"
"1","ES","2.845458984375","41.82864147843373"
"1","ES","-2.1423339843749996","40.38839635404193"
"1","DZ","3.592529296875","36.288562695874134"
"1","ES","-2.6916503906249996","39.291796527544385"
"1","ES","-0.16479492187499997","38.71123202494018"
"1","ES","-4.581298828125","39.104488293902605"
"1","ES","-3.834228515625","41.69752538760397"
"1","ES","-0.450439453125","38.84826387414438"
"1","DZ","1.593017578125","36.12900115409437"
"1","ES","-0.38452148437500006","39.698733625822285"
"1","ES","-2.2302246093749996","41.45096087858958"
"1","DZ","3.658447265625","36.35937445313936"
"1","ES","-2.3620605468749996","39.74943317395265"
"1","ES","-0.648193359375","40.87198723550495"
"1","ES","-2.8674316406249996","42.236651356118244"
"1","ES","-2.340087890625","37.18657808806519"
"1","ES","-4.053955078125","39.25777763417702"
"1","ES","-3.592529296875","39.25777763417702"
"1","ES","2.120361328125","41.69752538760397"
"1","ES","-2.032470703125","39.61415155963188"
"1","ES","1.351318359375","41.58257907852257"
"1","ES","-4.141845703125","41.35207162212639"
"1","ES","2.7575683593749996","42.25291725907091"
"1","DZ","2.823486328125","36.16448738452006"
"1","ES","-2.3181152343750004","38.76264982411706"
"1","ES","-0.999755859375","38.28131256699648"
"1","ES","-2.296142578125","38.401948569634214"
"1","ES","-1.1975097656249998","40.95501080907676"
"1","ES","-3.6145019531250004","38.47079319817235"
"1","ES","-2.120361328125","39.61415155963188"
"1","ES","-3.8781738281249996","38.71123202494018"
"1","ES","-2.0104980468750004","40.838748616860215"
"1","ES","-3.3508300781249996","40.82212305410941"
"1","ES","-3.6584472656249996","40.572239597396354"
"1","ES","-1.9665527343750004","40.90520917599379"
"1","ES","-0.9777832031249999","38.36750164135138"
"1","ES","-2.0324707031250004","39.291796527544385"
"1","ES","-4.559326171874999","41.566141441896654"
"1","ES","1.373291015625","41.58257907852257"
"1","ES","-4.669189453125","42.13896788055455"
"1","ES","-2.7795410156249996","41.9268026828648"
"1","ES","-0.9558105468749999","37.970184177231616"
"1","ES","-0.560302734375","39.308799779710654"
"1","ES","-2.1203613281249996","39.24076199396913"
"1","ES","0.42846679687500006","41.45096087858958"
"1","ES","-2.2741699218750004","38.35027202573134"
"1","ES","-3.350830078125","40.12008986122502"
"1","ES","-2.120361328125","38.33303830990123"
"1","ES","-2.186279296875","40.33816993244106"
"1","ES","-3.6804199218749996","39.732537466608626"
"1","ES","-0.823974609375","42.10637318182699"
"1","ES","-1.351318359375","38.0913360961014"
"1","ES","0.845947265625","40.67230545080072"
"1","ES","-3.9660644531250004","37.34395858148956"
"1","ES","0.010986328125","40.838748616860215"
"1","ES","-2.889404296875","39.376771480078936"
"1","ES","1.4831542968750002","41.36856361438471"
"1","ES","-2.098388671875","40.0696640044274"
"1","DZ","1.043701171875","36.07574171432409"
"1","ES","-3.702392578125001","40.05284708300665"
"1","ES","-3.3947753906249996","40.28790609296503"
"1","ES","-0.560302734375","41.483890519982985"
"1","ES","-1.197509765625","39.444677063693995"
"1","ES","-3.328857421875","39.88444965995798"
"1","ES","-4.163818359375","41.36856361438471"
"1","ES","-3.724365234375","36.97622627851264"
"1","ES","-2.559814453125","37.518439730085646"
"1","ES","-0.802001953125","40.705627417461386"
"1","ES","-4.295654296875","40.45530669209408"
"1","DZ","1.527099609375","36.09349887240286"
"1","ES","-1.373291015625","39.96870022636765"
"1","ES","-3.7683105468749996","41.566141441896654"
"1","ES","-3.3947753906250004","41.64828778954518"
"1","ES","-0.823974609375","42.12267262717617"
"1","ES","0.6921386718749999","40.88860029069413"
"1","ES","3.153076171875","42.30168980392836"
"1","ES","-1.746826171875","39.138581474917935"
"1","ES","-4.559326171875","37.64033438869254"
"1","ES","-2.427978515625","38.298558579947574"
"1","ES","-3.021240234375","42.285436483203576"
"1","ES","0.450439453125","41.992159709625916"
"1","ES","-4.317626953125","41.12074506833797"
"1","ES","-3.3947753906249996","41.10419042278815"
"1","ES","-2.340087890625","38.72837540415917"
"1","ES","-1.0876464843749998","39.732537466608626"
"1","ES","-2.493896484375","40.65563821945469"
"1","ES","-4.625244140625","39.03625244435651"
"1","ES","-3.944091796875","41.20345567001873"
"1","ES","-1.944580078125","37.6229330856153"
"1","ES","-4.998779296875","36.87083165005701"
"1","ES","-3.416748046875","41.58257907852257"
"1","ES","-3.372802734375","40.58892764927394"
"1","ES","-0.560302734375","40.772221356403094"
"1","ES","-4.888916015625","41.91045295307337"
"1","ES","-4.383544921875","38.98503227187443"
"1","ES","-2.076416015625","40.0696640044274"
"1","ES","-3.988037109375001","39.172658154637446"
"1","ES","-0.911865234375","39.59722272764313"
"1","ES","-0.9997558593750001","38.36750164135138"
"1","ES","-2.8674316406249996","42.20410696958881"
"1","ES","-2.6257324218749996","42.13896788055455"
"1","ES","-2.559814453125","41.795887574831475"
"1","ES","-2.845458984375","40.971603011346815"
"1","DZ","0.933837890625","36.11125201925895"
"1","ES","-0.9338378906250001","38.608285414908956"
"1","ES","-3.4387207031249996","41.45096087858958"
"1","DZ","0.823974609375","36.057980545822254"
"1","ES","-3.702392578125","36.853251717941454"
"1","ES","-1.702880859375","40.971603011346815"
"1","ES","-4.713134765625","37.309013566490584"
"1","ES","-3.350830078125","38.608285414908956"
"1","ES","-0.626220703125","39.6818254932918"
"1","ES","-4.449462890625","37.55328713699967"
"1","ES","-4.493408203124999","39.61415155963188"
"1","ES","-2.845458984375","42.171545810441806"
"1","ES","-4.295654296875","36.782891556856356"
"1","ES","-2.362060546875","39.732537466608626"
"1","ES","-5.020751953125001","37.692513845717606"
"1","ES","-4.581298828125","40.73893272030042"
"1","ES","-0.516357421875","39.935012441941815"
"1","ES","1.5710449218750002","41.76311692371352"
"1","ES","2.4060058593750004","42.187828486475695"
"1","ES","-1.527099609375","41.21998526286659"
"1","DZ","1.9226074218749998","36.43012184225446"
"1","ES","-4.910888671875","41.89409903455557"
"1","ES","0.054931640625","41.170383955864295"
"1","ES","-3.592529296875","38.48799409611199"
"1","ES","-1.131591796875","39.71563761708012"
"1","ES","-2.625732421875","38.056741709394856"
"1","ES","-1.175537109375","40.838748616860215"
"1","ES","2.1203613281250004","41.68111703978626"
"1","ES","-4.207763671875","40.73893272030042"
"1","ES","-2.010498046875","41.77950434257734"
"1","ES","-5.064697265625","36.65960572199128"
"1","ES","-3.9221191406250004","41.45096087858958"
"1","ES","-2.384033203125","39.35978475221358"
"1","ES","-2.3840332031249996","39.98553789620646"
"1","ES","-0.054931640625","41.18692190091063"
"1","ES","-2.735595703125","41.74672531851107"
"1","ES","-3.284912109375","40.85537001077644"
"1","ES","-3.087158203125","36.958670625491294"
"1","ES","-2.1203613281250004","41.18692190091063"
"1","ES","-1.614990234375","41.18692190091063"
"1","ES","-0.054931640625","40.58892764927394"
"1","ES","-4.581298828124999","41.992159709625916"
"1","DZ","0.384521484375","36.11125201925895"
"1","ES","1.724853515625","41.74672531851107"
"1","ES","-2.164306640625","42.20410696958881"
"1","ES","-1.6369628906250002","40.33816993244106"
"1","ES","-4.822998046875001","41.68111703978626"
"1","DZ","3.6804199218750004","36.3416775464034"
"1","ES","-2.999267578125","41.959489575237555"
"1","ES","-3.6584472656250004","41.713929550181646"
"1","ES","-4.603271484375","38.35027202573134"
"1","ES","-2.955322265625","40.622291262579196"
"1","ES","-3.394775390625","39.61415155963188"
"1","ES","-3.416748046875","42.187828486475695"
"1","ES","-4.119873046875001","41.418014513541124"
"1","ES","-1.593017578125","37.57070473329095"
"1","DZ","0.9777832031250001","36.23541166620498"
"1","DZ","1.219482421875","36.16448738452006"
"1","DZ","3.900146484375","36.44779862622782"
"1","ES","-1.7907714843749998","40.772221356403094"
"1","ES","-3.2409667968749996","42.041133485564124"
"1","DZ","2.1203613281250004","36.18222447852305"
"1","ES","-5.042724609375","36.71246673861977"
"1","ES","-2.537841796875","41.87774092757099"
"1","ES","-3.724365234375","37.39634562498043"
"1","ES","-3.658447265625","36.853251717941454"
"1","ES","-3.680419921875","40.01920078897608"
"1","ES","0.582275390625","41.81226662020634"
"1","ES","0.23071289062500003","40.68896851692565"
"1","DZ","2.406005859375","36.25313269469785"
"1","ES","-3.724365234375","40.00237141721941"
"1","ES","-3.350830078125","42.00848849194222"
"1","ES","-3.8342285156250004","39.9181623282233"
"1","ES","-2.8454589843749996","42.187828486475695"
"1","ES","-3.8342285156250004","38.71123202494018"
"1","ES","3.1311035156250004","42.00848849194222"
